id,title,isbn,page_count,publishing_date,form,publisher,language,author,illustrator,originally_published,genres,subject,awards,nominations,characters,description,sub_title
Gvmume1CHy4C,I Feel Bad About My Neck,"9780307264558, 0307264556",137,August 2006,Hardcover,Knopf,English,Nora Ephron,,2006,"Humor, Biography","Aging -- Humor, American wit and humor, Middle-aged women -- Humor -- Attitudes, Women -- Anecdotes -- New York (State) -- New York, Women authors, American -- Biography -- 20th century, Women's wit and humor, Middle-aged women",Indies Choice Book Award for Adult Nonfiction,,,"With her disarming, intimate, completely accessible voice, and dry sense of humor, Nora Ephron shares with us her ups and downs in I Feel Bad About My Neck, a candid, hilarious look at women who are getting older and dealing with the tribulations of maintenance, menopause, empty nests, and life itself.
The woman who brought us When Harry Met Sally . . ., Sleepless in Seattle, You've Got Mail, and Bewitched, and the author of best sellers Heartburn, Scribble Scribble, and Crazy Salad, discusses everything--from how much she hates her purse to how much time she spends attempting to stop the clock: the hair dye, the treadmill, the lotions and creams that promise to slow the aging process but never do. Oh, and she can't stand the way her neck looks. But her dermatologist tells her t...",and Other Thoughts on Being a Woman
XFmMCgAAQBAJ,The Burgess Bird Book for Children,"9780486428406, 0486428400",272,"April 23, 2003",Paperback,Dover Publications,English,Thornton W. Burgess,Louis Agassiz Fuertes,1919,,"Juvenile Fiction / Animals / Birds, Nature / Animals / Birds, Juvenile Nonfiction / Animals / Birds, Birds -- Juvenile literature, Large type books",,,,"Parents, teachers, and young readers all over the world have enthusiastically welcomed the Dover reprints of Thornton Burgess's classic nature books, including the perennial bestseller, The Adventures of Peter Cottontail. In the present volume, the author's goal of introducing children to the fascinating subject of bird life is brilliantly realized in story fashion. While ""interviewing"" Slaty the Junco, Redwing the Blackbird, Melody the Wood Thrush, Spooky the Screech Owl, and dozens of other common birds, our guides, Peter Rabbit and saucy Jenny Wren — and, of course, the reader — learn about their physical appearances, eating and nesting habits, and songs and calls. Over eighty years after its first publication, the book remains noteworthy and valuable for its extraordinarily successful blend of information and entertainment.",
j5TDQgAACAAJ,A Clockwork Orange (Essential.penguin),"9780140274097, 014027409X",148,1998,Trade paperback,Penguin,English,Anthony Burgess,,1962,"Novel, Science fiction, Drama, Satire, Dark comedy, Novella, Dystopian Fiction, Action fiction",,Prometheus Hall of Fame Award,Prometheus Hall of Fame Award,"Alex, Deltoid, Dim, Pete, Georgie","Fifteen-year-old Alex and his friends set out on a diabolical orgy of robbery, rape, torture and murder. Alex is jailed for his teenage delinquency and the State tries to reform him - but at what cost?",
_DeOPwAACAAJ,One Hand Clapping,"9780786706310, 0786706317",215,1972,Paperback,Da Capo Press,English,Anthony Burgess,,1961,"Novel, Fiction","Fiction / General, Fiction / Literary, English fiction -- 20th century, Authors, English, England -- Fiction -- Social life and customs -- 20th century, Fiction",,,,"With film rights acquired by Francis Ford Coppola, this comic novel of instant riches is back in stock. From the author of A Clockwork Orange, One Hand Clapping is a comedy of game shows and greed, high stakes and the high life. The tragi-comedy of used car salesman Howard Shirley, his photographic brain, and the modern world's trivia and trivialities makes for vintage Burgess—at once hilarious and provocative. ""Witty and shrewdly joyful.""—The New York Times Book Review ""A funny, pointed novel.""—The New Yorker ""Ingeniously and devilishly funny.""—The Atlantic Monthly",A Novel
h-gk5R0OmI0C,Saint-Exupery,"9780805079135, 0805079130",529,"February 7, 2006",Paperback,Henry Holt and Company,English,Stacy Schiff,,1994,,"Biography & Autobiography / Aviation & Nautical, Biography & Autobiography / Literary Figures, Air pilots -- Biography -- France, Authors, French -- Biography -- 20th century, Biography",,Pulitzer Prize for Biography or Autobiography,,"From a master biographer, the life story of the daring French aviator who became one of the twentieth century's most beloved authors

Antoine de Saint-Exupéry disappeared at age forty-four during a reconnaissance flight over southern France. At the time he was best known for a career of daring flights over the Sahara, the Pyrenees, and Patagonia and for his contributions to the science of aviation. But the solitary hours he spent above the earth in open cockpit airplanes gave birth to a more famous legacy, a series of enchanting, autobiographical novels and the classic story The Little Prince, still the most translated book in the French language.

An impoverished aristocrat from one of France's oldest families, Saint-Exupéry moved at age twenty-seven to the western Sah...",A Biography
PWV4PwAACAAJ,Death of a Poison Pen,"9780446614894, 0446614890",248,2005,Paperback,Grand Central Publishing,English,M. C. Beaton,,2004,"Mystery, Fiction","Fiction / Mystery & Detective / General, Anonymous letters -- Fiction, Detective and mystery stories, Fiction / Mystery & Detective / Traditional, Highlands (Scotland) -- Fiction, MacBeth, Hamish (Fictitious character) -- Fiction, Police -- Fiction -- Scotland -- Highlands, Cheating (Interpersonal relations) -- Fiction, Detectives -- Fiction, Murder -- Fiction -- Investigation, Police -- Fiction, Small cities -- Fiction",,,,"A sudden plague of maliciousness strikes the beautiful Highland town of Lochdubh in the form of a rash of poison pen letters. Things turn deadly when the local postmistress is found hanged in her room?with a vicious note beneath her dangling feet. Though his superiors call it an obvious suicide, Constable Hamish Macbeth pronounces it a murder-and sets off a media circus. But Hamish is soon distracted by Jenny Ogilvie, a friend of his ex-fiancée, who arrives in Lochdubh to seduce him. And he's ambushed by local reporter Elspeth Grant, who sets out to land the story-and Macbeth-for herself. Caught in the middle of this volatile case, the constable faces dangerous romances...and a black-hearted culprit wielding a mighty--and lethal--pen. -Back cover.",
P9nZAAAAMAAJ,Planet of the apes,"9780517209486, 0517209489",191,2000,Hardcover,Gramercy,English,Pierre Boulle,,1963,"Novel, Science fiction, Fantasy Fiction, Dystopian Fiction","Apes -- Fiction, Human-animal relationships -- Fiction, more",,,,"Before you see the movie, read the original novel!
First published more than thirty-five years ago, Pierre Boulle's chilling novel launched one of the greatest science fiction sagas in motion picture history, from the classic 1968 movie starring Charlton Heston and Roddy McDowell, through four sequels and two television series . . . and now the newest film adaptation directed by Tim Burton.
In the not-too-distant future, three astronauts land on what appears to be a planet just like Earth, with lush forests, a temperate climate, and breathable air. But while it appears to be a paradise, nothing is what it seems.
They soon discover the terrifying truth: On this world humans are savage beasts, and apes rule as their civilized masters. In an ironic novel of nonstop action an...",
wpWkwAEACAAJ,Planet of the Apes: The Fall,,288,"June 4, 2002",Paperback,HarperCollins,English,W. T. Quick,,,,"Fiction / General, Science fiction, American",,,,"The starship Oberon is searching for its AWOL pilot when it crash-lands on an unknown planet, leaving all but a handful of its crewmembers dead. And those who remain are not alone in this strange, inhospitable world. A savage insectile race waits just below the surface, massing to obliterate the unwanted invaders. And the Oberon's last human survivors must look to unlikely allies for help: the apes they carried onboard. Using controversial gene technology, the starship's scientists hope to transform the primates into a powerful army -- strong, agile, subservient...and intelligent. But the consequences of playing God promise to be more devastating than anyone could have ever anticipated, ushering in a dark and terrifying future that will pit slave against master, ape against Man.",
rW2OSAAACAAJ,Return to the Planet of the Apes #2: Escape from Terror Lagoon,"9780345251671, 0345251679",192,April 1976,Paperback,Ballantine Books,English,William Arrow,,1976,,Science fiction,,,,,
ZLodAAAACAAJ,Return to the Planet of the Apes #1: Visions From Nowhere,"9780345251220, 0345251229",183,March 1976,Paperback,Ballantine Books,English,William Arrow,,1976,,Science fiction,,,,"The first novel in the series, ""Return to the Planet of the Apes, "" in which astronauts, out of their time period, become involved with a society dominated by apes.",
uoJ5AQAACAAJ,Battle for the Planet of the Apes,"9780891901631, 0891901639",158,1973,Hardcover,Award Books,English,David Gerrold,,1973,,"Science fiction, American, Fantasy fiction, American",,,,,
q1lMPgAACAAJ,The Invisible Man,"9780439574273, 0439574277",208,September 2004,Trade paperback,Scholastic,English,Herbert George Wells,,1897,"Novel, Science fiction, Horror fiction, Scientific romance","Mentally ill -- Fiction, Science fiction, Scientists -- Fiction, Science fiction, English",,,"Griffin, Hawley Griffin, Jenny Hall, Dr. Arthur Kemp, Thomas Marvel, Mr. Hall","On a cold day in February, a stranger arrives in the village of Iping. He wears gloves and dark glasses, even inside, and his face is covered in bandages. Soon crimes occur that cannot be explained, and the townspeople realize the unthinkable truth: the strange man is invisible--and he is slowly going mad.The Invisible Man is a dangerous enemy who must be stopped. But if no one can see him, how can he be caught?",
JTrUzgEACAAJ,The Hound of the Baskervilles,"9780451528018, 0451528018",250,July 2001,Paperback,Penguin Publishing Group,English,Sir Arthur Conan Doyle,,"March 25, 1902","Novel, Detective fiction, Mystery, Gothic fiction, Crime Fiction","Fiction / Classics, more",,,,"Sherlock Holmes and Dr. Watson face a mystery on the moors in this classic caper from Sir Arthur Conan Doyle.

A country doctor has come to 221B Baker Street, the lodgings of famed detective Sherlock Holmes, with the eerie tale of the Hound of the Baskervilles. The legend warns the descendants of the Baskerville family never to venture out on the moors that surround their ancestral home, for fear that they will meet the devil-beast that lurks there.

Such a story sounds preposterous to any man of reason, but now Sir Charles Baskerville is dead—and the footprints of a giant hound have been found near his body. Sherlock Holmes and his faithful friend Dr. John Watson agree to investigate the truth of the matter. They will soon learn that in this case, nothing is quite as it...",Volume 5
