id,title,isbn,page_count,publishing_date,form,publisher,language,author,illustrator,originally_published,genres,subject,awards,nominations,characters,description,sub_title
v3gfSbMtnHQC,The Real Trial of Oscar Wilde,"9780007158058, 000715805X",384,"October 5, 2004",Paperback,HarperCollins,English,Merlin Holland,,"November 4, 2003",,"Biography & Autobiography / Literary Figures, Law / General, Social Science / LGBTQ+ Studies / Gay Studies, History / Europe / Great Britain / General, Law / Legal History, Literary Criticism / European / English, Irish, Scottish, Welsh, Trials (Libel) -- History -- 19th century -- England -- London",,,,"Oscar Wilde had one of literary history's most explosive love affairs with Lord Alfred ""Bosie"" Douglas. In 1895, Bosie's father, the Marquess of Queensberry, delivered a note to the Albemarle Club addressed to ""Oscar Wilde posing as sodomite."" With Bosie's encouragement, Wilde sued the Marquess for libel. He not only lost but he was tried twice for ""gross indecency"" and sent to prison with two years' hard labor. With this publication of the uncensored trial transcripts, readers can for the first time in more than a century hear Wilde at his most articulate and brilliant. The Real Trial of Oscar Wilde documents an alarmingly swift fall from grace; it is also a supremely moving testament to the right to live, work, and love as one's heart dictates.",
TWcmAS2h3YMC,A Guide to the Words of My Perfect Teacher,"9781590300732, 1590300734",336,"June 22, 2004",Paperback,Shambhala,English,"Khenpo Ngawang Palzang, Ṅag-dbaṅ-dpal-bzaṅ (Mkhan-po), Kun bzaṅ bla maʼi źal luṅ",,"June 22, 2004",,"Philosophy / Buddhist, Religion / Buddhism / Rituals & Practice, Religion / Buddhism / Tibetan, Buddhism -- Doctrines -- China -- Tibet, Buddhism -- Doctrines -- China -- Tibet Autonomous Region, Rdzogs-chen, Rdzogs-chen (Rñiṅ-ma-pa), Spiritual life -- Buddhism",,,,"The definitive companion guide to Patrul Rinpoche’s Words of My Perfect Teacher, the classic text on Tibetan Buddhist practices and teachings
 
This guide provides readers with essential background information for studying and practicing with Patrul Rinpoche's Words of My Perfect Teacher—the text that has, for more than a century, served as the reliable sourcebook to the spiritual practices common to all the major schools of Tibetan Buddhism. By offering chapter-by-chapter commentary on this renowned work, Khenpo Pelzang provides a fresh perspective on the role of the teacher; the stages of the path; the view of the Three Jewels; Madhyamika, the basis of transcendent wisdom; and much more.",
2dUWAQAAMAAJ,The Face on the Milk Carton,"9780385323284, 038532328X",192,1996,Hardcover,Delacorte Press,English,Caroline B. Cooney,,1990,"Novel, Young adult fiction, Fantasy Fiction","Identity (Philosophical concept) -- Juvenile fiction, Kidnapping -- Fiction, Parent and child -- Juvenile fiction, Parental kidnapping -- Juvenile fiction, Young adult fiction, Identity (Philosophical concept) -- Fiction, Identity (Philosophical concept) -- Teen fiction, Identity (Psychology) -- Juvenile fiction, Kidnapping -- Juvenile fiction, Kidnapping, Parental -- Juvenile fiction, Parent and child -- Fiction, Parent and child -- Teen fiction, Parental kidnapping -- Teen fiction, Young adult literature",,,"Janie Johnson, Reeve, Mrs. Spring, Mr. Johnson, Hannah Johnson, Mr. Spring, Mrs. Johnson","No one ever really paid close attention to the faces of the missing children on the milk cartons. But as Janie Johnson glanced at the face of the ordinary little girl with her hair in tight pigtails, wearing a dress with a narrow white collar--a three-year-old who had been kidnapped twelve years before from a shopping mall in New Jersey--she felt overcome with shock. She recognized that little girl--it was she. How could it possibly be true?
Janie can't believe that her loving parents kidnapped her, but as she begins to piece things together, nothing makes sense. Something is terribly wrong. Are Mr. and Mrs. Johnson really Janie's parents? And if not, who is Janie Johnson, and what really happened?",
J0HhZE6jxRMC,Collected Prose,"9780312424688, 031242468X",512,March 2005,Paperback,Picador,English,Paul Auster,,2003,"Autobiography, Biography","Literary Collections / American / General, Authors, American -- Biography -- 20th century, Fathers and sons -- United States",,,,"An essential collection from one of the finest thinkers and stylists in contemporary letters.

The celebrated author of The New York Trilogy, The Book of Illusions, and Oracle Night presents here a highly personal collection of essays, prefaces, true stories, autobiographical writings, and collaborations with artists, as well as occasional pieces written for magazines and newspapers, including The Invention of Solitude his ""breathtaking memoir."" (Financial Times Magazine London)

Ranging in subject from Sir Walter Raleigh to Kafka, Nathaniel Hawthorne to the high-wire artist Philippe Petit, conceptual artist Sophie Calle to Auster's own typewriter, the World Trade Center catastrophe to his beloved New York City itself, Collected Prose records the passions and insights of a writer who ""will be remembered as one of the great writers of our time"" (San Francisco Chronicle).","Autobiographical Writings, True Stories, Critical Essays, Prefaces, and Collaborations with Artists"
1yqHOwAACAAJ,Territoires,,549,2002,,Robert Laffont,French,"Stephen King, Peter Straub",,,,"Detective and mystery stories, Fantasy fiction",,,,"French Landing, paisible bourgade du Wisconsin, est terrorisée par un serial killer. Désemparé, le shérif local fait appel à son ami Jack Sawyer, un ancien flic de Hollywood. L'enquête conduit Jack jusqu'à une maison que l'on dit hantée, nichée au fond des bois. L'endroit réveille en sa mémoire les échos d'un monde parallèle : autrefois, pour sauver sa mère, Jack a pénétré la contrée magique et terrifiante des Territoires. Aujourd'hui, il a tout oublié. Et il a peur de son passé. Très vite, d'étranges messages lui parviennent et l'enquête de police se change en quête fantastique... Pour Tyler, petit garçon aux cheveux blonds, et Judy, la mère de celui-ci, Jack est prêt à mourir - pire, à replonger dans les Territoires... [Source : 4e de couv.]",le talisman des territoires. t.2 · Volume 2
wuymEj8Mjq8C,Who Will Run the Frog Hospital?,"9781400033829, 1400033829",160,1994,Paperback,Knopf Doubleday Publishing Group,English,Lorrie Moore,,1994,"Fiction, Bildungsroman","Fiction / Coming of Age, Fiction / Literary, Fiction / Women, Friendship -- Fiction, Friendship -- Fiction -- New York (State), New York (State) -- Fiction, Teenage girls -- Fiction, Teenage girls -- Fiction -- New York (State), Teenage girls -- Juvenile fiction",,,,"NATIONAL BESTSELLER • In this moving, poignant novel by the bestselling author of Birds of America—and a master of American fiction—we share a grown woman’s bittersweet nostalgia for the wildness of her youth. 

""An enchanting novel."" —The New York Times

The summer Berie was fifteen, she and her best friend Sils had jobs at Storyland in upstate New York where Berie sold tickets to see the beautiful Sils portray Cinderella in a strapless evening gown. They spent their breaks smoking, joking, and gossiping. After work they followed their own reckless rules, teasing the fun out of small town life, sleeping in the family station wagon, and drinking borrowed liquor from old mayonnaise jars. But no matter how wild, they always managed to escape any real danger—until the adoring Berie sees that Sils really does need her help—and then everything changes.",
9R6NEAAAQBAJ,Family Matters,"9780375703423, 037570342X",431,"November 18, 2003",Paperback,Knopf Doubleday Publishing Group,English,Rohinton Mistry,,"December 31, 2001","Novel, Domestic Fiction","Fiction / Cultural Heritage, Fiction / Family Life / General, Fiction / Literary, Aged men -- Fiction, Apartment houses -- Fiction, Bombay (India) -- Fiction, Domestic fiction, Mumbai (India) -- Fiction, Older men -- Fiction, Parent and adult child -- Fiction, Parkinson's disease -- Fiction -- Patients, Reminiscing in old age -- Fiction, Stepfamilies -- Fiction, Fiction -- General, India -- Fiction",,"International Dublin Literary Award, Booker Prize",,"Set in Bombay in the mid-1990s, ""Family Matters"" tells a story of familial love and obligation, of personal and political corruption, of the demands of tradition and the possibilities for compassion.",
ltfuAAAACAAJ,Clave Red Rabbit,"9788408065067, 8408065068",718,2006,Paperback,Planeta,Spanish,Tom Clancy,,2002,"Novel, Thriller, Spy fiction, Suspense, Historical Fiction, Political fiction","Attempted assassination -- Fiction, Intelligence officers -- Fiction",,,,"Años 80. El joven Jack Ryan empieza a colaborar con la CIA e intercepta una carta en la que Andropov, jefe del KGB, dice querer matar a Juan Pablo II, enemigo del Partido Comunista polaco. Un proyecto que puede poner en peligro no sólo a líderes de todo el mundo sino a naciones enteras.",
1S8WPAAACAAJ,Power,"9783423362481, 3423362480",535,2001,,Dt. Taschenbuch-Verlag,German,Robert Greene,,1998,,,,,,"Das Spiel mit der Macht liegt in der Natur des Menschen. Die einen kämpfen um die Macht, andere verteidigen ihre Macht, wieder andere wollen sich vor ihr schützen oder das Spiel um die Herrrschaft einfach nur kenntnisreich beobachten. Robert Greene hat eine ungewöhnliche, provozierende Enzyklopädie verfaßt und alle Spielregeln der Macht zusammengestellt, die immer und überall gelten. Von Clausewitz bis Mao-Tse-tung, von Machiavelli bis Brecht - historische und literarische Beispiele aus allen Zeiten und Ländern zeigen, wie sich die Einhaltung oder Übertretung der 48 definitiven Gesetze auswirkt. Ob in der Politik, im Beruf oder in der Liebe: Power ist die Kunst, souverän mit den Verführungen und Gefahren der Macht zu jonglieren.",die 48 Gesetze der Macht
6dDWkQEACAAJ,Blood Wood Sourcebook,"9781555603137, 1555603130",128,June 1997,Paperback,F A S A Corporation,English,FASA Corporation Staff,,June 1997,,,,,,"Centuries ago, the beauty and power the Blood Wood's Elven Court inspired awe among the Barsaive's tribes. But when the terrible Scourge descended on Barsaive, the elves refused the Theran Empire's magical protection. Rather than allow the Horrors to feed on their emotions and agony, the elves turned to terrible ritual magic that caused thorns to grow from within their bodies and inflicted constant agony upon themselves.Players can enter the twisted real of Earthdawn's mysterious elves with The Blood Wood Sourcebook. The Blood Wood Sourcebook describes elven history, culture, magic, and military and political power -- and offers gamemasters an endless source of adventure ideas for their Earthdawn campaigns.",
